numerical__Student_Age,numerical__Scholarship,numerical__Additional_Work,numerical__Sports_activity,numerical__Weekly_Study_Hours,numerical__Attendance,numerical__Reading,numerical__Notes,numerical__Listening_in_Class,numerical__Project_work,categorical__Sex_Female,categorical__Sex_Male,categorical__High_School_Type_Other,categorical__High_School_Type_Private,categorical__High_School_Type_State,categorical__Transportation_Bus,categorical__Transportation_Private
0.14534672952677546,0.41422802362325495,-0.05238470670087728,0.332787467602253,0.040145871592225095,0.03568559353769055,0.115812347780823,0.00939493539238007,-0.11526706803123966,0.1489143253297772,0.11303414554864542,0.1050343251253595,0.03330319255660697,-0.053413291110509416,-0.021102484877494616,0.19741109688567693,0.16679769479652992
0.10493582675177797,0.3511084450771402,0.10293839274757328,0.1507567801365633,-0.010913641054009961,0.0851911193112325,0.154684420854161,0.0724317363129316,-0.10759470510766175,-0.14376711999057473,0.12929530461566646,0.09352861507688055,0.02195673011534882,-0.06675106842675235,-0.04882967077757236,-0.1931843857199952,-0.15087079103461887
-0.1284050636425014,0.5755948523526259,-0.055791907586369496,0.16094303297538623,0.020943575833720834,0.06482416768361442,0.2517815653230322,-0.013132615418351926,0.13424274154670143,-0.07743419436324377,-0.04651557042330089,-0.05318314067081159,0.020581497476691753,0.35808626988744635,0.1701229514929251,-0.17228428413633634,-0.15125382677851792
-0.08614467364333095,-0.6599671115064951,-0.025363556730998073,0.21556121285618407,0.43606851752710407,0.02355973206723082,0.4109398444485243,0.01663793409047245,-0.08124481215652284,-0.03440076110703217,-0.07600619741172743,-0.071140050172867,0.02066357104306929,0.31734001672292067,0.1327416732274018,0.15406564796699798,0.12094463107104221
0.3030378502668854,-0.6260453391991766,0.05919380684875086,0.15359187686954248,0.09401326863897387,0.012397973464711304,0.354099819711792,0.06909154200469922,0.17279939590735488,0.2076829399886703,-0.0717848021162449,-0.07196318087198107,-0.08205210489424304,-0.05730752882585579,0.1765578659248673,-0.106392747790088,-0.09714171366491382
0.36334606391526714,0.39867762486157127,0.07149827416614704,-0.3546481254747872,0.06775097128669871,-0.23674209457121492,-0.19549779917517854,-0.06708527210553947,0.13599676640303493,0.13785688881404626,-0.020031721962510792,-0.02840804517441984,0.01658354020925427,-0.09500836113061124,-0.06126552924250308,-0.1624287620153977,-0.1943187967324895
0.18796313153618563,0.31853090382295285,-0.021755330319193217,0.21485334127531405,0.02325763619332282,-1.3029446406122083e-05,0.17156452067344224,0.031715216644438826,0.13854852308776652,0.2045200610613108,-0.13943166464344087,-0.14242025589521382,0.014092949374642522,-0.03301969260835424,-0.0306264608599818,0.13803250503287262,0.09868533984697618
0.2885382591003148,0.2966631326033159,-0.03577631138020725,0.22441352727249142,0.06025157324436559,0.08115268055712352,-0.17178421147739567,0.06173434956951574,0.12024639569903349,0.18492547862404343,0.0829721589973851,0.06924162786675918,0.019441653061056954,-0.07049212963146935,-0.03962738563291486,-0.1791198577210195,-0.1604784285532242
-0.2046668867193528,0.568792122020631,-0.044420313742270325,0.2575414178775299,0.020308480910889364,0.03495858749137799,0.24867093188314757,0.05085419425517234,0.13945002053602826,0.10778113132748995,-0.054491120393169785,-0.06033402080397096,0.028518589197225427,0.3689191383766978,0.12428239061879816,0.16804591022355636,0.153495545052713
0.36952020147330933,0.605704270973137,0.07935316390106889,0.25158751573088994,0.09469366296443388,0.010178587053015883,-0.1082141332268886,0.005144000669088276,-0.09419852180583037,0.1612216423180131,-0.06637939824768666,-0.0756078005186671,0.041199625766550715,-0.057284601074263544,-0.00029426556149655145,0.19443412962114806,0.1839030647530403
0.23513844763283115,0.44746240279654265,-0.038791954803115834,-0.36091946644586903,0.06119826262970417,0.20202035332759063,-0.04540360831709985,0.024321288864046286,-0.09567288390261736,0.13698731732776384,-0.06611699769280419,-0.05638991068006134,0.030389561880425513,-0.04735842796679672,-0.017990397608929343,0.16877897488227322,0.1433909544808404
-0.1683967750749728,0.47420893132600656,-0.04271422500022525,0.1352369236637281,-0.0731305302216893,0.04416070360674494,0.17917244172030522,-0.06231322501716106,0.11728426217284947,-0.05052672592673137,-0.05629944577184141,-0.06454018258826835,0.015764859301399103,-0.08086663477757963,-0.06716726631871478,-0.19346709747982097,-0.15233851228656575
0.2805498160237149,0.37776141346646147,-0.04679065010594959,0.21169514174836498,0.021277402865449883,0.02639714791925526,0.21843329957115418,0.034163782907709106,0.24078880054467208,0.2186274555158315,-0.05918366444725824,-0.05880009542969882,-0.1405879995816463,-0.06552948856278208,0.17731118056664572,-0.09655161963293941,-0.08672322416798411
-0.14017374051441955,0.49950247438221423,-0.0453202710464228,0.1559207077014121,0.14593890948221364,0.0546338687221529,0.27936258801067543,-0.014206050217929074,0.09885374992073301,-0.04509622211126099,-0.048468288260127494,-0.05310421305775968,0.02082162536696165,-0.07932253143364194,-0.05573564426726698,-0.17820344889631584,-0.16851665523195544
0.12815070204377485,0.40723866567868827,-0.05181643031114993,0.13214489810612856,-0.019764315036825717,0.02276764549760358,0.11743465527075207,0.05059314134117827,-0.14933917025634486,-0.16751804399244064,-0.0753831556151299,-0.07423301964394495,0.027009516496323525,-0.06809970311493876,-0.045359370250677024,-0.18225943340483097,-0.1388512422155435
0.3434405893806448,0.4229957335935944,-0.030687537682147888,0.2121755725525147,0.045362500401060726,0.027726102601150947,-0.17274705896131412,0.04704286212493781,0.13752118705329952,0.1897945073553002,-0.0598415324194035,-0.06586811261247891,0.020643345858344507,-0.06726087212816223,-0.038238557905280086,-0.16379505307203654,-0.14979598098668254
-0.17484354878067887,0.4430049067067788,-0.041895131498863876,-0.22725712363196526,0.03906831471342512,0.07298564668248866,-0.15611461700725238,-0.05229307924604327,0.09996358331041554,0.03655233748608635,-0.051560721648609406,-0.06725094250492133,0.01569005684083225,-0.08319065329300236,-0.044195302316338635,-0.15094585257664536,-0.11246483451712105
-0.19874337643671894,-0.8280721931410067,0.005909465578850469,0.16902860786093285,-0.01696769166063629,0.25062378430957505,0.30384889319111286,0.020996564690897633,0.14419554702693724,0.15421495032554244,-0.05930527829604183,-0.043900558653684196,0.013205478389810075,0.260727199223242,0.1538476738766295,0.17770291192441565,0.15914256756365217
0.3209109122678985,0.4229400540319097,-0.032760069529829745,0.24240084169754708,0.07700162274829533,-0.166277248956728,0.2434853756984733,0.03937406253532103,0.18978362310806662,0.23748553900985833,-0.025397475829861748,-0.023884222871171756,0.02155952457780703,-0.05176009964431066,-0.051931511630597144,-0.14259283327904218,-0.13068228130515544
0.06871530545482961,0.34024351741412245,0.12326508760792243,-0.3299636457245594,0.01575681489985372,0.04425631198867426,0.14123593303303789,0.008199722816023151,-0.09387187197574458,-0.0886181571876525,0.11458407213837406,0.09911913357628178,-0.15839217216071227,-0.06219678991727239,0.07092313143865966,0.09704939890163382,0.07950789555344717
0.10892418127483013,0.4830359846258414,0.11560006991965255,0.2533949933372422,0.0750116082115387,0.05635822615959133,0.16101232928041526,0.01700374411323076,0.05851481948415203,-0.16922985886434047,0.0945309235261966,0.0937199992364941,0.02851338831321416,-0.051737091584872025,-0.0290215378528995,0.14716189627195125,0.1428423799328984
0.05255330881086786,0.2556238402605855,-0.1192672552615954,-0.49208030323232615,-0.03335890416432111,0.03352681124272464,0.08880498250601997,-0.009230508778477883,0.04241097570478442,-0.14687890317971034,0.08951541988562188,0.08496643074544227,0.0211426513314743,-0.061311294019425526,-0.0317121907296551,0.09219149037173596,0.09109289953801201
0.18754100496279494,0.36907420743404823,-0.04647061104445064,0.20320295230335067,-0.35689371779440127,0.10590888606482111,-0.16119276683854977,-0.06593281067180358,-0.10092880673141835,0.14194480470705237,-0.04258649629849488,-0.04217316922068001,0.047083031150068094,-0.05571846189481045,0.006268235423106652,0.2092369953517506,0.19390186516064187
0.21247831006501697,0.4682077228292808,0.07251316588364261,0.13523942662061397,0.0022839425204065128,0.04952121195554364,-0.24313873001059644,0.017429517416190667,0.10843569240225437,-0.17219775835265974,-0.05164592950611629,-0.059464713820348576,0.022985434466818305,-0.07717156028474367,-0.02842457421328651,-0.18293969151132589,-0.20291595262003953
0.08536050093780097,0.3486562275290085,-0.08604156104244723,-0.40797426172789736,-0.0060791474513121925,-0.0041868218486578864,0.08020171173818483,-0.0053944858110255706,0.05233287575718322,-0.15379656042010195,-0.0717698063050194,-0.08031129422261599,0.022898549066069966,-0.06253234880100442,-0.04631988306423995,0.08903688871299195,0.06792828847121504
0.10524739581130067,0.4798028603858119,0.12818002673210435,-0.3221606938572345,-0.038812331592106196,0.0014979948532833182,0.11636515371321307,0.03591471783165041,-0.07306111404126048,-0.09240037881254894,-0.07557138647617069,-0.08512404162043134,0.028068628922188386,-0.06079346995502248,-0.03366090729988662,0.11581888618408649,0.08671104164345397
0.15953215634873355,0.3340331431381266,-0.048255865129618006,0.1375989818316094,-0.06247588153145932,0.03498283838803495,0.3021861092617411,-0.005249666441783117,0.13935308480271266,-0.17547742915326212,-0.055706228483175114,-0.05534925166084057,0.028223319612992445,-0.07023512216629103,-0.04402301981213812,-0.15300230081081528,-0.15003791380924825
0.12181092837365898,0.41845120021781423,-0.061143199105649436,-0.22893331584839743,-0.0005430493797597767,0.022431082894226576,0.12089440957435829,0.062274073276354064,-0.09504024655833825,-0.07757859064804279,-0.06413284956188794,-0.061763160777871896,0.023814546061874848,-0.06472451490913199,-0.04086408764611368,-0.11918810725922346,-0.0911361231577205
0.09575530589608379,0.23029482313200642,-0.06414889807413877,0.22705669910757817,-0.10063018862871957,-0.26805197871699304,0.2356521735433603,-0.05027377032834308,0.07952851621878107,-0.15122662256591995,0.04253059041324575,0.05706930358488417,0.03205037144482231,-0.04825417253190813,-0.025267749163835528,0.16447048383334403,0.17208089581292915
-0.19155686588546653,0.39170640487115754,-0.09514853219770965,-0.3338928969712812,-0.05305730490366892,0.019744108625301238,-0.1738046522915564,-0.03017804015723969,0.1128064310503014,-0.06692211187843437,-0.10036515733347984,-0.09770404723247059,-0.19197040973155158,-0.08963109229298773,0.04028660427503572,0.09092532220537795,0.08359374996709239
0.25536857861567225,0.4369652427660098,-0.02062117703493035,0.23163731963433593,-0.008841420391107864,0.12470576698420052,-0.11248060522043538,-0.004986159186321007,0.06998660911501647,0.20657080700185704,-0.04818592853103128,-0.046981487224957756,0.02345585644116174,-0.04645876791639006,-0.03472654916152385,0.1992466351680207,0.17203012916868182
0.2163428379415327,-0.9687084016237411,-0.03367867397467211,0.13538506900429106,-0.06781806680138586,-0.013281961355396794,0.21868446308430142,0.08632867389459185,0.10633523083145947,-0.24968662501669056,-0.09662289351389988,-0.10210390455447317,0.01097882844128524,-0.05262538180289674,-0.05232517654051686,-0.17417522695639498,-0.14811614997125133
0.16593605207773324,0.3078760483363592,-0.029141632703811912,0.24201569686063476,0.043203699444742935,-0.002114876961819234,0.1505826204781566,0.0416595304042647,-0.20223105895389581,0.1687967046040879,-0.1487821373521969,-0.14336650831681572,-0.12300842094349729,-0.032997315464219454,0.0796492825432774,0.11906813273850335,0.08335183499979332
-0.05874624294881569,0.40754868077638184,-0.04787271327849482,0.15268430483917872,0.1568144005087403,0.05074968648534453,0.34729575405658614,0.022961880623000544,-0.09413632374567323,-0.012731960576440502,-0.06261158071078905,-0.06500693879068627,0.03112524859113376,-0.08986334036744636,-0.039591086195248704,-0.19007947556755603,-0.17722957601752942
0.10920393932174575,0.41286641795876866,-0.04299789412212782,0.13811519244262874,-0.05986793778428161,0.020661797297449044,0.1032376187141991,-0.0990217183842607,-0.1487281143840371,-0.17350379165443208,-0.07462235198181966,-0.0678247414900658,0.02251466996477641,-0.07180780949246364,-0.052015960357877575,-0.21750379457741492,-0.17169842811780442
0.10954102051970317,0.36767077051476627,0.09555423757555333,-0.2818514465855188,-0.11708330904701736,0.013683886610772904,-0.23789592413641122,0.04100074333176547,-0.1223598121095681,-0.08297124769437306,-0.08243590479605067,-0.08399751261491446,-0.21441377781395066,-0.07939527326803074,0.032800120546093554,0.145581374847239,0.15407960735111684
0.16822078142361407,-0.9415045323268825,-0.027025119799434727,0.10379532416401584,-0.06544826923105576,0.016105121950269457,0.1591395045629734,-0.08080558540240511,0.07182753528077522,-0.252681468456384,0.1484845168668875,0.1387749726371872,0.011207824584264555,-0.041235379660282616,-0.028207932707248154,0.13636747486958234,0.12197812275479629
0.2754622172754502,-0.7776758185789354,-0.010867108318589187,0.15270709544893424,-0.0269487665316481,0.03361082674788843,0.1402768089108774,-0.09484120557866797,-0.14610056774188204,0.20124615144994876,0.1611700286036301,0.16037190437641197,0.013909004008127033,-0.04293138335616121,-0.03231767068104517,-0.23133453236703677,-0.15811168304240605
-0.34355569821297166,-0.8912762661728496,-0.04283217426453737,-0.2414833783478588,-0.06261119049475242,-0.009904168247369576,0.19512860218595127,0.051480253391866765,0.1445219254288322,0.058170193243170576,-0.14843248157718017,-0.17544156821843723,0.007814178250126622,-0.06772854811420005,-0.060034768048615614,-0.184817639059746,-0.14842395598237676
-0.1973909534407219,-0.8775893061729887,-0.02514617774050224,0.03560754580152689,0.02843395185435866,-0.0006574644682650007,-0.2265832847096216,0.02008513772172195,0.07544201537358768,-0.16338530450771732,0.14975552344211718,0.16145938824793232,-0.09677678366599343,-0.059504951388776,0.01695749721532967,0.10217358561813089,0.09531773855991497
-0.36243531582965527,0.3782387615779854,-0.055092635503481854,-0.2726053814328511,0.048603602749547885,0.03830148663757986,-0.18361075920423459,0.037576974435458134,0.10002845589079297,-0.04076243372158207,-0.08975114435110412,-0.08741703967846824,0.014321431057374101,-0.0890175633966256,-0.0433426497779452,-0.18417418543719188,-0.14961019317917204
0.2442553641578045,-1.0088313657207266,-0.022662662530996976,0.1226232153560569,-0.025598269253225617,-0.029171487476069107,-0.21302844726256534,0.03806957324318578,0.08802565431766152,-0.23960223006158599,-0.13857574608639547,-0.14831793998872622,0.014386999545458938,-0.052523836697701595,-0.03005161507807502,0.10938947617415146,0.09677773221205836
-0.23075128845776563,-1.1349550064987846,-0.014184368252428163,0.18717044541934885,-0.1704678445784311,-0.026556746529098663,0.20525535869687303,-0.07760938488854234,-0.173094221337216,-0.12979681519229005,-0.18203313272012855,-0.2039608119361539,0.014443492367387279,-0.0812406391157441,-0.0602974410069656,0.13997023720195392,0.09388428548116756
-0.25255294180338883,-1.0765171116421837,-0.031719115327159,-0.2240880055065747,-0.05158180365031583,-0.015712396960399052,-0.18229757803052243,0.06267509230813706,-0.21821644137475274,-0.07070787527939976,-0.21094957446833537,-0.22698281306067064,0.012631169611032937,-0.06883005079029392,-0.02755330771075303,0.08798015326635165,0.06597047714935703
0.06415913862740932,0.3372580622618147,-0.11397743263895842,-0.4085262763081617,-0.07442494970949506,0.027853212159082066,0.10336453587093934,-0.020325415529755295,-0.10677948400918096,-0.10654338193598395,-0.06969406708875923,-0.07622388140620366,0.031668920461895206,0.2779820557461115,0.05076815064829617,0.07653211689952677,0.06211401423804227
-0.4130152103889958,0.32232714811155316,-0.07459735908941179,0.14731889032244985,-0.029343696371762266,-0.30773624433227625,-0.2888862833331402,-0.026375300881379894,-0.16214274364700154,0.006766881672018377,-0.06268378231940944,-0.07378121557788164,0.0248205283878948,0.3120048370775693,0.060979203889860466,-0.23918103922957662,-0.20036439863934802
0.12299413577018975,-0.7179917910223612,0.01821604927981467,-0.19691040332010543,-0.0430803861068514,0.019050277016793876,0.12965241963393181,0.04573674626492767,0.09922091723495942,-0.20244864875794832,0.1554956892170265,0.15607816357145368,0.010946941468318469,-0.036617730706078995,-0.019387671451474037,0.10337077386982031,0.10229623945301256
0.20781610006544404,-0.9245857274718305,-0.022481525131299758,0.15482581662504585,-0.08248414712226049,-0.021359745628609525,0.19414000530744918,0.04947621659826317,0.10932070646401269,-0.2253450534408533,-0.12452430754507479,-0.13550135091520327,0.015105814721541532,-0.055214441971543786,-0.051443641303181645,0.12781102977636416,0.09704471007348255
0.2790306007009346,0.27807276452583896,0.06194292135977493,0.2131194586355949,-0.0076567318512894235,-0.29315369782526124,0.20880411630579007,0.07593951980775777,0.12931006681356455,0.2133624435757804,0.04412795158490183,0.030248531850062144,0.014680083706486725,-0.0558361006645752,-0.06515774177501384,-0.18076164699405264,-0.15619927543941908
0.2566245408763798,0.5709483606173664,0.06149681236916871,0.16982155816962086,-0.015472304556399752,0.014267928877031119,-0.12820930010540607,0.01972033501866923,-0.07425988975938354,-0.18729555365563458,-0.06639398849004305,-0.0844400107878649,0.0329043113282347,-0.05945733148551539,-0.021822195833034703,0.16858051299762064,0.14715895124375478
0.20299221087554709,-1.0947654361944736,0.03008963164241395,0.11215877658845429,-0.0870282759293799,-0.01124546742959687,0.18986650994479026,-0.15233784376650197,0.10310487867808353,-0.26012495841904676,-0.09407396165874699,-0.10220035866063353,0.009257479623000607,-0.06001557074710614,-0.06076809695965614,-0.19437936199789574,-0.166308386267511
0.0936332242341149,0.20434545454117944,-0.08758503915880218,0.21560681708130774,-0.2706570118455226,0.006133691625943223,0.18153251389324068,-0.09915119361283264,-0.21036750085066958,0.060914331581046324,-0.0815258067864037,-0.08777693919298346,-0.2961511360440434,-0.07813951295299845,0.015154183432345477,0.0972660544710836,0.09146287249955345
